Date de Scoring,Identifiant Bloomberg Company,ISSUER_EQUITY_TICKER,Nom de l'émetteur,Identifiant sous industrie GICS,Groupe Industrie GICS,Pays,Score ESG brut
2 avr. 2025,7988559,8039 TT,TAIFLEX Scientific Co. Ltd.,45203015,Technology Hardware & Equipment,TW,12.76359985
2 avr. 2025,7989362,CAPZ CH,Capital Airports Holding Co Ltd,20305010,Transportation,CN,2.2998557
2 avr. 2025,7989578,ATL IM,Mundys SpA,20305020,Transportation,IT,17.73809524
2 avr. 2025,7989646,DLPL IN,Dr. Lal PathLabs Ltd.,35102015,Healthcare Equipment & Services,IN,11.82747183
2 avr. 2025,7990282,600562 CH,Glarun Technology Co Ltd,45201020,Technology Hardware & Equipment,CN,5.517390254
2 avr. 2025,7990395,HTON SP,Heeton Holdings Ltd,25301020,Consumer Services,SG,6.976104736
2 avr. 2025,7992563,CHFAWZ CH,China FAW Group Co. Ltd.,25102010,Automobiles & Components,CN,7.818859858
2 avr. 2025,7993131,KOZAA TI,Koza Anadolu Metal Madencilik Isletmeleri AS,15104020,Materials,TR,3.399964793
2 avr. 2025,7994470,2353 JP,Nippon Parking Development Co. Ltd.,20201050,Commercial & Professional Services,JP,1.030677332
2 avr. 2025,7994482,069080 KS,Webzen Inc.,45103020,Software & Services,KR,3.490069748
2 avr. 2025,7998307,AP-U CN,Allied Properties Real Estate Investment Trust,60101040,Real Estate,CA,10.87189042
2 avr. 2025,8001195,0906752D LX,,,,,8.993967431
2 avr. 2025,8001994,002672 CH,Dongjiang Environmental Co. Ltd.,20201050,Commercial & Professional Services,CN,12.44185806
2 avr. 2025,800310,314767Z DC,,,,,11.67770032
2 avr. 2025,8003135,4128 TT,Microbio Co. Ltd.,30302010,Household & Personal Products,TW,10.74556183
2 avr. 2025,800438,0115103D GR,,,,,14.49194899
2 avr. 2025,800571,AIBG ID,AIB Group plc,40101010,Banks,IE,11.93287019
2 avr. 2025,801734,AEIB MP,African Export-Import Bank,40101010,Banks,EG,2.67572046
2 avr. 2025,8017743,EUR PW,Eurocash SA,30101030,Food & Staples Retailing,PL,8.333406447
2 avr. 2025,8018023,0750639D FP,,,,,14.18224112
2 avr. 2025,8019027,0111428D FP,,,,,5.042114585
2 avr. 2025,8020523,CENCOSUD CI,Cencosud SA,30101030,Food & Staples Retailing,CL,12.61079899
2 avr. 2025,802257,EVR US,Evercore Inc.,40203020,Diversified Financials,US,10.48185064
2 avr. 2025,8022858,600521 CH,Zhejiang Huahai Pharmaceutical Co. Ltd.,35202010,"Pharmaceuticals, Biotechnology & Life Sciences",CN,3.892665411
2 avr. 2025,8023686,8411 JP,Mizuho Financial Group Inc.,40101010,Banks,JP,11.8891287
2 avr. 2025,8024067,8070 TT,Chang Wah Electromaterials Inc.,45203030,Technology Hardware & Equipment,TW,11.67913034
2 avr. 2025,8025514,2767 JP,Tsuburaya Fields Holdings Inc,25202010,Consumer Durables & Apparel,JP,3.101543822
2 avr. 2025,8025618,MAB LN,Mitchells & Butlers Plc,25301040,Consumer Services,GB,6.669285318
2 avr. 2025,8027214,600460 CH,Hangzhou Silan Microelectronics Co. Ltd.,45301020,Semiconductors & Semiconductor Equipment,CN,2.939654045
2 avr. 2025,8029710,8076 TT,Firich Enterprises Co. Ltd.,45203010,Technology Hardware & Equipment,TW,13.4086384
2 avr. 2025,8030435,SUL AU,Super Retail Group Ltd,25504040,Retailing,AU,10.69628087
2 avr. 2025,803309,183878Z FP,,,,,8.193887905
2 avr. 2025,803344,56205Z LN,,,,,7.129110092
2 avr. 2025,803375,1460673D IM,,,,,12.69275351
2 avr. 2025,803839,002797 CH,First Capital Securities Co. Ltd.,40203020,Diversified Financials,CN,7.145138563
2 avr. 2025,8040822,2768 JP,Sojitz Corp.,20107010,Capital Goods,JP,11.47574887
2 avr. 2025,8042122,4766 TT,Nan Pao Resins Chemical Co Ltd,15101050,Materials,TW,9.691875894
2 avr. 2025,8042130,SILV SP,Silverlake Axis Ltd.,45103010,Software & Services,SG,10.28113489
2 avr. 2025,8042226,6728 JP,ULVAC Inc.,45301010,Semiconductors & Semiconductor Equipment,JP,5.971999923
2 avr. 2025,8044422,600039 CH,Sichuan Road & Bridge Co. Ltd.,20103010,Capital Goods,CN,2.351840686
2 avr. 2025,8045398,AXS US,AXIS Capital Holdings Ltd,40301040,Insurance,BM,10.34321518
2 avr. 2025,804556,166571Z US,,,,,16.52215546
2 avr. 2025,8046207,CHDACZ CH,China Datang Corp Ltd,55101010,Utilities,CN,5.542239389
2 avr. 2025,804840,KYLINZ KS,Kyobo Life Insurance Co. Ltd.,40301020,Insurance,KR,15.83296773
2 avr. 2025,805300,1214Z LX,,,,,7.531713909
2 avr. 2025,8053638,8081 TT,Global Mixed-Mode Technology Inc.,45301020,Semiconductors & Semiconductor Equipment,TW,6.299929915
2 avr. 2025,805435,600016 CH,China Minsheng Banking Corp. Ltd.,40101010,Banks,CN,7.995797967
2 avr. 2025,8054759,PTCIN IN,PTC India Ltd.,55105010,Utilities,IN,6.636463955
2 avr. 2025,805670,VAKBN TI,Türkiye Vakiflar Bankasi TAO,40101010,Banks,TR,12.65721441
2 avr. 2025,8057191,CML SJ,Coronation Fund Managers Ltd.,40203010,Diversified Financials,ZA,9.754649293
2 avr. 2025,805736,000166 CH,Shenwan Hongyuan Group Co Ltd,40203020,Diversified Financials,CN,6.388065983
2 avr. 2025,805809,1502658Z LN,,,,,8.255739678
2 avr. 2025,8061799,755948Z LN,,,,,10.71129035
2 avr. 2025,8061855,SEL IN,Suprajit Engineering Ltd.,25101010,Automobiles & Components,IN,8.421153563
2 avr. 2025,8063627,4927 TT,Apex International Co. Ltd.,45203015,Technology Hardware & Equipment,TW,13.59934553
2 avr. 2025,8063954,8086 TT,Advanced Wireless Semiconductor Co,45301020,Semiconductors & Semiconductor Equipment,TW,6.807390468
2 avr. 2025,8064210,187026Z LN,,,,,12.17357842
2 avr. 2025,8064814,CD SP,ComfortDelGro Corp. Ltd.,20304020,Transportation,SG,12.8524579
2 avr. 2025,8065238,187514Z NA,,,,,9.872374583
2 avr. 2025,8067230,600502 CH,Anhui Construction Engineering Group Corp Ltd,20103010,Capital Goods,CN,5.657891036
2 avr. 2025,8069191,681070Z OM,OQ SAOC,10102010,Energy,OM,9.854301048
2 avr. 2025,8069215,3213394Z LX,,,,,10.71129035
2 avr. 2025,8074962,8252037Z NA,,,,,13.40670355
2 avr. 2025,8075691,SCU US,Sculptor Capital Management Inc.,40203010,Diversified Financials,US,6.343791383
2 avr. 2025,8079871,DCBB IN,DCB Bank Ltd.,40101010,Banks,IN,6.128610307
2 avr. 2025,8080926,MARR IM,MARR SpA,30101020,Food & Staples Retailing,IT,11.26031186
2 avr. 2025,8082154,SY1 GR,Symrise AG,15101050,Materials,DE,9.393099434
2 avr. 2025,8084350,PSAB IJ,PT J Resources Asia Pasifik Tbk,15104030,Materials,ID,5.721249048
2 avr. 2025,8088014,600459 CH,Sino-platinum Metals Co Ltd,15104040,Materials,CN,7.082285329
2 avr. 2025,8088614,367636Z PW,,,,,12.71495659
2 avr. 2025,809073,66927Z US,,,,,9.591358681
2 avr. 2025,8094743,TVTX US,Travere Therapeutics Inc.,35201010,"Pharmaceuticals, Biotechnology & Life Sciences",US,6.021300383
2 avr. 2025,8095042,600570 CH,Hundsun Technologies Inc.,45103010,Software & Services,CN,5.553811789
2 avr. 2025,8095778,7771895Z LX,,,,,8.236003663
2 avr. 2025,8096275,1313 HK,China Resources Building Materials Technology Holdings Ltd,15102010,Materials,HK,10.18947665
2 avr. 2025,8096615,AIAE IN,AIA Engineering Ltd.,20106020,Capital Goods,IN,10.20291361
2 avr. 2025,8096691,ALIVP BB,Aliaxis SA,20102010,Capital Goods,BE,4.073084405
2 avr. 2025,8097990,SUNN SP,Sunningdale Tech Ltd.,20106020,Capital Goods,SG,9.19813211
2 avr. 2025,8099515,BRNK GR,Branicks Group AG,60102010,Real Estate,DE,16.45319424
2 avr. 2025,8099686,600392 CH,Shenghe Resources Holding Co. Ltd.,15104020,Materials,CN,3.499347151
2 avr. 2025,8100038,681194Z US,,,,,11.78525523
2 avr. 2025,810282,UCB US,United Community Banks Inc.,40101015,Banks,US,8.894181365
2 avr. 2025,8108303,REJLB SS,Rejlers AB,20202020,Commercial & Professional Services,SE,7.032219285
2 avr. 2025,8108798,0538138D US,NYU Langone Hospitals,35102020,Healthcare Equipment & Services,US,6.063339404
2 avr. 2025,8113058,CPFE3 BZ,CPFL Energia SA,55101010,Utilities,BR,9.130441713
2 avr. 2025,8113283,RS TB,RS Public Co Ltd,50202010,Media & Entertainment,TH,7.944280237
2 avr. 2025,8116495,HUADIZ CH,China Huadian Corp. Ltd.,55101010,Utilities,CN,4.63731293
2 avr. 2025,8118223,600584 CH,JCET Group Co. Ltd.,45301020,Semiconductors & Semiconductor Equipment,CN,9.39753696
2 avr. 2025,8118363,MNCN IJ,PT Media Nusantara Citra Tbk,50201020,Media & Entertainment,ID,4.043682257
2 avr. 2025,812032,000885 CH,CEVIA Enviro Inc,15102010,Materials,CN,1.886242167
2 avr. 2025,812093,600266 CH,Beijing Urban Construction Investment & Development Co. Ltd.,60102030,Real Estate,CN,5.308995555
2 avr. 2025,8121571,BRINB SS,Brinova Fastigheter AB,60102020,Real Estate,SE,5.958936535
2 avr. 2025,812193,000901 CH,Aerospace Hi-Tech Holding Group Co Ltd,25101010,Automobiles & Components,CN,1.876202788
2 avr. 2025,812220,600123 CH,Shanxi Lanhua Sci-Tech Venture Co. Ltd.,10102050,Energy,CN,5.070464734
2 avr. 2025,812235,000078 CH,Shenzhen Neptunus Bioengineering Co Ltd,35102010,Healthcare Equipment & Services,CN,4.014046752
2 avr. 2025,8122486,6724 JP,Seiko Epson Corp.,45202030,Technology Hardware & Equipment,JP,13.09667788
2 avr. 2025,812258,600167 CH,Luenmei Quantum Co Ltd,55104010,Utilities,CN,8.16036445
2 avr. 2025,812259,000917 CH,Hunan TV & Broadcast Intermediary Co Ltd,50201010,Media & Entertainment,CN,4.609465984
2 avr. 2025,812274,4716 JP,Oracle Corp Japan,45103020,Software & Services,JP,14.33635251
2 avr. 2025,812280,000893 CH,Asia-Potash International Investment (Guangzhou) Co Ltd,15101030,Materials,CN,1.663327954
2 avr. 2025,812290,2385 TT,Chicony Electronics Co. Ltd.,45202030,Technology Hardware & Equipment,TW,14.78440488
2 avr. 2025,812296,034230 KS,Paradise Co. Ltd.,25301010,Consumer Services,KR,3.06405422
2 avr. 2025,812298,033240 KS,Jahwa Electronics Co. Ltd.,45203015,Technology Hardware & Equipment,KR,3.532565764
2 avr. 2025,812307,NCL SP,Nam Cheong Ltd,20106010,Capital Goods,SG,7.655376722
2 avr. 2025,812337,600598 CH,Heilongjiang Agriculture Co. Ltd.,30202010,"Food, Beverage & Tobacco",CN,1.54671936
2 avr. 2025,812350,5371 TT,Coretronic Corp.,45203010,Technology Hardware & Equipment,TW,13.19504579
2 avr. 2025,812360,2412 TT,Chunghwa Telecom Co. Ltd.,50101020,Telecommunication Services,TW,11.63779573
2 avr. 2025,812362,600206 CH,Grinm Advanced Materials Co Ltd,45301020,Semiconductors & Semiconductor Equipment,CN,3.121037902
2 avr. 2025,812363,000902 CH,YONFER Agricultural Technology Co Ltd,15101030,Materials,CN,2.760457618
2 avr. 2025,812388,600007 CH,China World Trade Center Co Ltd,60102020,Real Estate,CN,1.239314042
2 avr. 2025,812393,CSE SP,CSE Global Ltd,45102010,Software & Services,SG,9.082467485
2 avr. 2025,812408,754823Z GU,,,,,7.129110092
2 avr. 2025,812426,8424 JP,Fuyo General Lease Co Ltd,40201040,Diversified Financials,JP,10.89072912
2 avr. 2025,812434,6470 JP,Taiho Kogyo Co. Ltd.,25101010,Automobiles & Components,JP,8.705691854
2 avr. 2025,812445,1070Z CH,COFCO Corp,30202030,"Food, Beverage & Tobacco",CN,4.684397134
2 avr. 2025,812513,INTO BB,Intervest Offices & Warehouses SA,60101020,Real Estate,BE,7.111910091
2 avr. 2025,812520,2428 TT,Thinking Electronic Industrial Co. Ltd.,45203015,Technology Hardware & Equipment,TW,9.632046511
2 avr. 2025,812534,DLNG SP,Delong Holdings Pte Ltd.,15104050,Materials,SG,1.513811313
2 avr. 2025,812535,2388 TT,VIA Technologies Inc.,45301020,Semiconductors & Semiconductor Equipment,TW,12.37986948
2 avr. 2025,812568,1234 TT,Hey-Song Corp.,30201030,"Food, Beverage & Tobacco",TW,10.34619495
2 avr. 2025,812571,000913 CH,Zhejiang Qianjiang Motorcycle Co Ltd,25102020,Automobiles & Components,CN,7.328584473
2 avr. 2025,812572,4719 JP,Alpha Systems Inc,45103020,Software & Services,JP,13.21624947
2 avr. 2025,812574,4967 JP,Kobayashi Pharmaceutical Co. Ltd.,30302010,Household & Personal Products,JP,5.855828397
2 avr. 2025,812669,LBG SP,Lian Beng Group Pte Ltd,20103010,Capital Goods,SG,10.0569817
2 avr. 2025,8127071,ABQK QD,Ahli Bank QPSC,40101010,Banks,QA,6.080351653
2 avr. 2025,8127127,QIBK QD,Qatar Islamic Bank,40101010,Banks,QA,10.28425856
2 avr. 2025,8127135,QIIK QD,Qatar International Islamic Bank,40101010,Banks,QA,3.988736102
2 avr. 2025,8127335,ZHCD QD,Zad Holding Co.,30202030,"Food, Beverage & Tobacco",QA,1.990552751
2 avr. 2025,812787,VPS SP,VicPlas International Ltd,35101010,Healthcare Equipment & Services,SG,10.13552545
2 avr. 2025,812868,AGI PM,Alliance Global Group Inc.,20105010,Capital Goods,PH,5.993914983
2 avr. 2025,812880,600176 CH,China Jushi Co. Ltd.,15102010,Materials,CN,2.333137001
2 avr. 2025,812896,BRG AU,Breville Group Ltd.,25201040,Consumer Durables & Apparel,AU,9.154525139
2 avr. 2025,812897,2542 TT,Highwealth Construction Corp.,60102030,Real Estate,TW,11.20750836
2 avr. 2025,812906,6333 JP,Teikoku Electric Manufacturing Co. Ltd.,20106020,Capital Goods,JP,7.590794639
2 avr. 2025,812932,007390 KS,NATURECELL Co Ltd,35201010,"Pharmaceuticals, Biotechnology & Life Sciences",KR,4.304823412
2 avr. 2025,812960,9934 TT,Globe Union Industrial Corp.,20102010,Capital Goods,TW,9.937228609
2 avr. 2025,812968,5388 TT,Sercomm Corp.,45201020,Technology Hardware & Equipment,TW,15.54593614
2 avr. 2025,812981,MCL IM,Marcolin SpA,35101020,Healthcare Equipment & Services,IT,4.695213675
2 avr. 2025,812982,4722 JP,Future Corp.,45102010,Software & Services,JP,6.486521511
2 avr. 2025,812994,600185 CH,Gree Real Estate Co Ltd,60102010,Real Estate,CN,5.729103922
2 avr. 2025,8130430,8112 TT,Supreme Electronics Co. Ltd.,45203030,Technology Hardware & Equipment,TW,7.455872487
2 avr. 2025,8131582,MCGS QD,Medicare Group QSC,35102020,Healthcare Equipment & Services,QA,1.372178412
2 avr. 2025,8131602,QEWS QD,Qatar Electricity & Water Co.,55103010,Utilities,QA,2.735977046
2 avr. 2025,8131606,QNNS QD,Qatar Navigation QPSC,20303010,Transportation,QA,4.042699831
2 avr. 2025,8131911,MMH SP,Micro-Mechanics (Holdings) Ltd.,45301010,Semiconductors & Semiconductor Equipment,SG,8.072239983
2 avr. 2025,8135539,KEY CN,Keyera Corp.,10102040,Energy,CA,11.81956851
2 avr. 2025,8135614,600436 CH,Zhangzhou Pientzehuang Pharmaceutical Co. Ltd.,35202010,"Pharmaceuticals, Biotechnology & Life Sciences",CN,4.783732471
2 avr. 2025,8137095,6269 JP,MODEC Inc.,10101020,Energy,JP,12.10620657
2 avr. 2025,8137275,9000Z GR,,,,,11.8022061
2 avr. 2025,8139395,600409 CH,Tangshan Sanyou Chemical Industries Co Ltd,15101010,Materials,CN,3.990027001
2 avr. 2025,8139451,643303Z AU,QIC Finance Shopping Centre Fund Pty Ltd,20201070,Commercial & Professional Services,AU,6.58678678
2 avr. 2025,814096,CAML3 BZ,Camil Alimentos SA,30202030,"Food, Beverage & Tobacco",BR,9.63495937
2 avr. 2025,814774,SONDA CI,Sonda SA,45102010,Software & Services,CL,9.951089604
2 avr. 2025,815050,COGN3 BZ,Cogna Educação SA,25302010,Consumer Services,BR,14.00437848
2 avr. 2025,815073,TFF FP,TFF Group,15103020,Materials,FR,5.92759242
2 avr. 2025,815084,NEM GR,Nemetschek SE,45103010,Software & Services,DE,10.155623
2 avr. 2025,815087,ATE FP,Alten SA,45102010,Software & Services,FR,10.27393282
2 avr. 2025,815096,AAD GR,Amadeus FiRe AG,20202010,Commercial & Professional Services,DE,4.633535411
2 avr. 2025,815103,SOI FP,Soitec SA,45301020,Semiconductors & Semiconductor Equipment,FR,9.884795033
2 avr. 2025,815106,QDT FP,Quadient SA,45202030,Technology Hardware & Equipment,FR,15.32178937
2 avr. 2025,815127,ABCA FP,ABC arbitrage SA,40201040,Diversified Financials,FR,8.960320564
2 avr. 2025,815140,NETIB SS,Net Insight AB,45201020,Technology Hardware & Equipment,SE,3.251758816
2 avr. 2025,815148,BSL GR,Basler AG,45203010,Technology Hardware & Equipment,DE,8.317613271
2 avr. 2025,815150,MEKKO FH,Marimekko Oyj,25203010,Consumer Durables & Apparel,FI,9.968555784
2 avr. 2025,815168,SECTB SS,Sectra AB,35103010,Healthcare Equipment & Services,SE,7.748966265
2 avr. 2025,815186,PKTM AV,PIERER Mobility AG,25102020,Automobiles & Components,AT,12.23347395
2 avr. 2025,815187,EUZ GR,Eckert & Ziegler SE,35101010,Healthcare Equipment & Services,DE,5.214597771
2 avr. 2025,815189,ADV GR,Adtran Networks SE,45201020,Technology Hardware & Equipment,DE,10.19214286
2 avr. 2025,815218,GFT GR,GFT Technologies SE,45102010,Software & Services,DE,8.92011395
2 avr. 2025,815228,MEABB SS,Malmbergs Elektriska AB,20107010,Capital Goods,SE,4.995916906
2 avr. 2025,815241,SAGAA SS,Sagax AB,60102020,Real Estate,SE,4.839439799
2 avr. 2025,815253,TKA GR,thyssenkrupp AG,15104050,Materials,DE,10.03897977
2 avr. 2025,815304,IS SS,Image Systems AB,45203010,Technology Hardware & Equipment,SE,2.26389875
2 avr. 2025,815367,SMHN GR,SÜSS MicroTec SE,45301010,Semiconductors & Semiconductor Equipment,DE,7.545442453
2 avr. 2025,815381,ILM1 GR,Medios AG,35102010,Healthcare Equipment & Services,DE,9.830379616
2 avr. 2025,815394,VIE FP,Veolia Environnement SA,55103010,Utilities,FR,11.63552037
2 avr. 2025,815403,2590Z GR,PHOENIX Pharmahandel GmbH & Co. KG,35102010,Healthcare Equipment & Services,DE,15.21193659
2 avr. 2025,815464,GREEN BB,Greenyard NV,30202030,"Food, Beverage & Tobacco",BE,13.52584781
2 avr. 2025,815484,SANOMA FH,Sanoma Oyj,50201040,Media & Entertainment,FI,13.89209742
2 avr. 2025,815486,YSN GR,secunet Security Networks AG,45102010,Software & Services,DE,11.66400742
2 avr. 2025,815488,SIS GR,First Sensor AG,45301020,Semiconductors & Semiconductor Equipment,DE,7.929202334
2 avr. 2025,815510,MRM AU,MMA Offshore Ltd.,20303010,Transportation,AU,9.566565073
2 avr. 2025,815513,PAL AV,Palfinger AG,20106010,Capital Goods,AT,10.29080188
2 avr. 2025,815518,2633 TT,Taiwan High Speed Rail Corp,20305020,Transportation,TW,15.98156378
2 avr. 2025,815520,ACT GR,Alzchem Group AG,15101050,Materials,DE,9.554742634
2 avr. 2025,815527,MSONA SS,Midsona AB,30202030,"Food, Beverage & Tobacco",SE,10.7889272
2 avr. 2025,815542,ALSEA* MM,Alsea SAB de CV,25301040,Consumer Services,MX,16.58720114
2 avr. 2025,815546,ANODB SS,Addnode Group AB,45102010,Software & Services,SE,6.568850998
2 avr. 2025,815561,SAN FP,Sanofi,35202010,"Pharmaceuticals, Biotechnology & Life Sciences",FR,12.96085788
2 avr. 2025,815581,PIONB SS,PION Group AB,20202010,Commercial & Professional Services,SE,4.293224625
2 avr. 2025,815588,TTK GR,TAKKT AG,20201060,Commercial & Professional Services,DE,10.46401219
2 avr. 2025,815603,BALDB SS,Fastighets AB Balder,60102020,Real Estate,SE,9.449155983
2 avr. 2025,815606,NTEKB SS,Novotek AB,45102010,Software & Services,SE,5.465631518
2 avr. 2025,815616,WDP BB,Warehouses De Pauw SA,60101020,Real Estate,BE,9.87912468
2 avr. 2025,815633,IPS FP,Ipsos SA,50201010,Media & Entertainment,FR,9.507545417
2 avr. 2025,815646,ALDLT FP,Delta Plus Group SA,20201060,Commercial & Professional Services,FR,7.913661857
2 avr. 2025,815667,2395 TT,Advantech Co. Ltd.,45202030,Technology Hardware & Equipment,TW,9.454904824
2 avr. 2025,815688,033640 KS,NEPES Corp.,45301020,Semiconductors & Semiconductor Equipment,KR,13.04555118
2 avr. 2025,8157006,354 HK,Chinasoft International Ltd.,45102010,Software & Services,CN,6.851542991
2 avr. 2025,815709,032190 KS,Daou Data Corp,40203020,Diversified Financials,KR,2.189309511
2 avr. 2025,815710,005290 KS,Dongjin Semichem Co. Ltd.,15101050,Materials,KR,7.200714189
2 avr. 2025,8157126,QFLS QD,Qatar Fuel-Woqod QSC,10102030,Energy,QA,7.292717801
2 avr. 2025,815715,036000 KS,YeaRimDang Publishing Co. Ltd.,50201040,Media & Entertainment,KR,3.3490514
2 avr. 2025,815726,036930 KS,JUSUNG ENGINEERING Co. Ltd.,45301010,Semiconductors & Semiconductor Equipment,KR,6.350876943
2 avr. 2025,815750,OBL AU,Omni Bridgeway Ltd,40201040,Diversified Financials,AU,13.875
2 avr. 2025,815771,694 HK,Beijing Capital International Airport Co. Ltd.,20305010,Transportation,CN,7.720546777
2 avr. 2025,815786,TBLA IJ,PT Tunas Baru Lampung Tbk,30202010,"Food, Beverage & Tobacco",ID,3.369345828
2 avr. 2025,815794,042660 KS,Hanwha Ocean Co Ltd,20106010,Capital Goods,KR,6.782200798
2 avr. 2025,815795,042670 KS,HD Hyundai Infracore Co Ltd,20106020,Capital Goods,KR,12.79434701
2 avr. 2025,815796,AFX GR,Carl Zeiss Meditec AG,35101010,Healthcare Equipment & Services,DE,7.237985025
2 avr. 2025,815816,SMMT IJ,PT Golden Eagle Energy Tbk,10102050,Energy,ID,7.48712291
2 avr. 2025,815820,ZYDUSLIF IN,Zydus Lifesciences Ltd.,35202010,"Pharmaceuticals, Biotechnology & Life Sciences",IN,9.155058276
2 avr. 2025,815821,QLG MK,QL Resources Bhd.,30202030,"Food, Beverage & Tobacco",MY,9.643722159
2 avr. 2025,815826,601229 CH,Bank of Shanghai Co. Ltd.,40101010,Banks,CN,4.512669735
2 avr. 2025,815866,000967 CH,Infore Environment Technology Group Co. Ltd.,20106020,Capital Goods,CN,4.934863437
2 avr. 2025,815868,AJP IN,Ajanta Pharma Ltd.,35202010,"Pharmaceuticals, Biotechnology & Life Sciences",IN,8.964514643
2 avr. 2025,815873,6338 JP,Takatori Corp.,20106020,Capital Goods,JP,2.676364676
2 avr. 2025,815908,032500 KS,KMW Inc.,45201020,Technology Hardware & Equipment,KR,9.1641923
2 avr. 2025,815925,4755 JP,Rakuten Group Inc.,45102030,Software & Services,JP,9.649020205
2 avr. 2025,815934,600299 CH,Bluestar Adisseo Co.,15101010,Materials,CN,12.11112894
2 avr. 2025,815938,686 HK,Beijing Energy International Holding Co Ltd,55105020,Utilities,HK,10.08733619
2 avr. 2025,815947,600008 CH,Beijing Capital Eco-Environment Protection Group Co Ltd,55104010,Utilities,CN,5.184991335
2 avr. 2025,8159583,209851Z LX,,,,,12.97458776
2 avr. 2025,8159766,LMAT US,LeMaitre Vascular Inc.,35101010,Healthcare Equipment & Services,US,4.411894217
2 avr. 2025,8159946,GOOD US,Gladstone Commercial Corp.,60101010,Real Estate,US,2.923294491
2 avr. 2025,8160595,6676 JP,Melco Holdings Inc.,45202030,Technology Hardware & Equipment,JP,3.611993473
2 avr. 2025,8160599,600031 CH,Sany Heavy Industry Co. Ltd.,20106010,Capital Goods,CN,7.69495137
2 avr. 2025,8160963,IGD IM,IGD SIIQ SpA,60101070,Real Estate,IT,12.91519304
2 avr. 2025,8162887,6723 JP,Renesas Electronics Corp.,45301020,Semiconductors & Semiconductor Equipment,JP,16.19406915
2 avr. 2025,8163311,965705Z CN,Canadian Pacific Railway Co.,20304010,Transportation,CA,10.67454772
2 avr. 2025,8164678,1719 JP,Hazama Ando Corp.,20103010,Capital Goods,JP,7.611325397
2 avr. 2025,8164754,YINGLI SP,Ying Li International Real Estate Ltd,60102030,Real Estate,SG,6.470584474
2 avr. 2025,8164858,YHI SP,YHI International Ltd.,25501010,Retailing,SG,6.058523409
2 avr. 2025,8167614,4123 TT,Center Laboratories Inc.,35202010,"Pharmaceuticals, Biotechnology & Life Sciences",TW,12.77034812
2 avr. 2025,8167638,6251 TT,Dynamic Holding Co Ltd,45203015,Technology Hardware & Equipment,TW,13.93864332
2 avr. 2025,8167670,6271 TT,Tong Hsing Electronics Industries Ltd.,45203015,Technology Hardware & Equipment,TW,13.74727586
2 avr. 2025,8169755,MODV US,ModivCare Inc.,35102015,Healthcare Equipment & Services,US,10.51893454
2 avr. 2025,8173455,UDCD QD,United Development Co.,60102030,Real Estate,QA,5.42425138
2 avr. 2025,8175626,PENT MK,Pentamaster Corp. Bhd.,45203010,Technology Hardware & Equipment,MY,9.171801077
2 avr. 2025,818558,AEL US,American National Group Inc,40301020,Insurance,US,4.565839573
2 avr. 2025,819042,GNS LN,Genus Plc,35201010,"Pharmaceuticals, Biotechnology & Life Sciences",GB,5.81143102
2 avr. 2025,819116,1037Z FH,Pohjolan Voima Oyj,55103010,Utilities,FI,6.835611578
2 avr. 2025,819316,9941 TT,Yulon Finance Corp.,40202010,Diversified Financials,TW,9.958304176
2 avr. 2025,819341,15137Z US,Niagara Mohawk Power Corp,20104010,Capital Goods,US,14.6614777
2 avr. 2025,819381,TCBI US,Texas Capital Bancshares Inc.,40101015,Banks,US,7.225264144
2 avr. 2025,819420,LXFR US,Luxfer Holdings Plc,20106020,Capital Goods,GB,10.63495749
